stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
2881,30.0,MA多頭 | MACD↑ | RSI=74,15.0,營收動能,50.0,無重大訊息,28.0,普通
2317,0.0,RSI=22,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
3017,8.0,RSI=30,37.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
2603,0.0,RSI=10,45.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
2353,8.0,RSI=27,30.0,持續配息 | 營收動能,50.0,無重大訊息,25.2,普通
2308,0.0,RSI=25,37.0,持續配息 | 營收動能,50.0,無重大訊息,24.8,普通
2382,10.0,MA多頭 | RSI=26,23.0,營收動能,50.0,無重大訊息,23.2,普通
2376,8.0,RSI=26,22.0,持續配息,50.0,無重大訊息,22.0,普通
6669,0.0,RSI=23,30.0,營收動能,50.0,無重大訊息,22.0,普通
3036,0.0,RSI=8,30.0,持續配息 | 營收動能,50.0,無重大訊息,22.0,普通
2474,8.0,RSI=17,15.0,持續配息,50.0,無重大訊息,19.2,普通
2357,0.0,RSI=15,22.0,持續配息,50.0,無重大訊息,18.8,普通
2105,0.0,RSI=21,15.0,,50.0,無重大訊息,16.0,普通
